Timestamp,User Count,Type,Name,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%,Total Request Count,Total Failure Count,Total Median Response Time,Total Average Response Time,Total Min Response Time,Total Max Response Time,Total Average Content Size
1782996797,10,,Aggregated,106.000000,0.000000,95,100,110,110,180,190,200,200,280,290,290,1584,0,95,92.92196734782817,2.6484589998290176,287.6547500000015,83.18623737373737
1782996798,10,,Aggregated,107.100000,0.000000,95,100,100,110,180,190,200,200,280,290,290,1709,0,95,92.29800963133714,2.6484589998290176,287.6547500000015,83.17378583967232
1782996799,10,,Aggregated,107.900000,0.000000,95,100,100,110,180,190,200,200,280,290,290,1811,0,95,92.46572827440842,2.6484589998290176,287.6547500000015,83.16123688569851
1782996800,10,,Aggregated,105.900000,0.000000,95,100,100,110,180,190,200,200,280,290,290,1915,0,95,92.69342477073356,2.6484589998290176,287.6547500000015,83.15300261096606
1782996802,10,,Aggregated,107.100000,0.000000,95,100,100,110,180,190,200,200,280,290,290,2010,0,95,93.23202702933439,2.6484589998290176,287.6547500000015,83.14825870646766
1782996804,10,,Aggregated,98.600000,0.000000,95,100,110,110,180,190,200,200,280,290,290,2104,0,95,93.53266995816037,2.6484589998290176,287.6547500000015,83.14496197718631
1782996805,10,,Aggregated,91.100000,0.000000,96,100,110,110,180,190,200,200,280,290,290,2215,0,96,93.56737963339408,2.6484589998290176,287.6547500000015,83.1471783295711
1782996806,10,,Aggregated,88.400000,0.000000,95,100,100,110,180,190,200,200,280,290,290,2343,0,95,92.79283330942118,2.6484589998290176,287.6547500000015,83.15706359368332
1782996807,10,,Aggregated,89.700000,0.000000,95,100,100,110,180,190,200,200,280,290,290,2438,0,95,93.04150314683025,2.6484589998290176,287.6547500000015,83.1628383921247
1782996808,10,,Aggregated,89.300000,0.000000,95,100,100,110,180,190,200,200,280,290,290,2552,0,95,92.82092847099167,2.6484589998290176,287.6547500000015,83.16026645768025
1782996809,10,,Aggregated,89.900000,0.000000,95,100,100,110,180,190,200,200,280,290,290,2656,0,95,92.88817253650924,2.6484589998290176,287.6547500000015,83.16302710843374
1782996810,10,,Aggregated,91.600000,0.000000,95,100,100,110,180,190,200,200,280,290,290,2782,0,95,92.57671325879787,2.6484589998290176,287.6547500000015,83.16355140186916
1782996811,10,,Aggregated,88.900000,0.000000,95,100,100,110,180,190,200,200,280,290,290,2907,0,95,91.987300740273,2.6484589998290176,287.6547500000015,83.17062263501892
1782996812,10,,Aggregated,92.000000,0.000000,95,100,100,110,180,190,200,200,270,290,290,3018,0,95,91.60396463551281,2.6484589998290176,287.6547500000015,83.17627567925778
1782996813,10,,Aggregated,92.100000,0.000000,95,100,100,110,180,190,200,200,270,290,290,3142,0,95,91.42304627847666,2.6484589998290176,287.6547500000015,83.18459579885423
1782996814,10,,Aggregated,99.200000,0.000000,95,100,100,110,180,190,200,200,270,290,290,3249,0,95,91.24368807047789,2.6484589998290176,287.6547500000015,83.1942136041859
1782996815,10,,Aggregated,108.300000,0.000000,95,100,100,110,180,190,200,200,280,290,290,3357,0,95,91.44799839350185,2.6484589998290176,289.6036410002125,83.19958296097707
1782996816,10,,Aggregated,112.900000,0.000000,95,100,100,110,180,190,200,200,280,290,290,3476,0,95,91.12017417375637,2.6484589998290176,289.6036410002125,83.21144994246261
1782996817,10,,Aggregated,113.500000,0.000000,95,100,100,110,180,190,200,200,280,290,290,3583,0,95,90.94698070080129,2.6484589998290176,289.6036410002125,83.22160200948926
1782996818,10,,Aggregated,113.500000,0.000000,95,100,100,110,180,190,190,200,280,290,290,3702,0,95,90.90623115558529,2.6484589998290176,289.6036410002125,83.23095623987034
1782996819,10,,Aggregated,114.100000,0.000000,95,100,100,110,180,190,200,200,280,290,290,3794,0,95,91.32123255297456,2.6484589998290176,289.6036410002125,83.23774380600949
1782996820,10,,Aggregated,113.500000,0.000000,95,100,100,110,180,190,200,200,280,290,290,3914,0,95,91.01749936356416,2.6484589998290176,289.6036410002125,83.23582013285642
1782996821,10,,Aggregated,114.000000,0.000000,95,99,100,110,180,190,200,200,270,290,290,4040,0,95,90.64276014504766,2.6484589998290176,289.6036410002125,83.24554455445545
1782996822,10,,Aggregated,112.700000,0.000000,95,100,100,110,180,190,200,200,270,290,290,4132,0,95,91.03015150967943,2.6484589998290176,289.6036410002125,83.24757986447241
1782996823,10,,Aggregated,113.700000,0.000000,95,100,100,110,180,190,200,200,270,290,290,4238,0,95,91.11537121047361,2.6484589998290176,289.6036410002125,83.2520056630486
1782996824,10,,Aggregated,110.800000,0.000000,95,100,100,110,180,190,200,200,270,290,290,4349,0,95,91.04747617704847,2.6484589998290176,289.6036410002125,83.2554610255231
