Timestamp,User Count,Type,Name,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%,Total Request Count,Total Failure Count,Total Median Response Time,Total Average Response Time,Total Min Response Time,Total Max Response Time,Total Average Content Size
1782996751,1,,Aggregated,418.600000,0.000000,2,2,2,2,3,3,3,3,4,7,31,14988,0,2,2.0301377600693256,1.4564590001100441,30.905249001079937,83.25260208166533
1782996752,1,,Aggregated,452.400000,0.000000,2,2,2,2,3,3,3,3,4,7,31,15459,0,2,2.0298451575076855,1.4564590001100441,30.905249001079937,83.26030144252539
1782996753,1,,Aggregated,469.800000,0.000000,2,2,2,2,3,3,3,3,4,7,31,15930,0,2,2.0293490873769504,1.4564590001100441,30.905249001079937,83.26572504708098
1782996754,1,,Aggregated,470.000000,0.000000,2,2,2,2,3,3,3,3,4,7,31,16368,0,2,2.0332144599764015,1.4564590001100441,30.905249001079937,83.2677174975562
1782996755,1,,Aggregated,469.700000,0.000000,2,2,2,2,3,3,3,3,4,7,31,16841,0,2,2.0321997643179075,1.4564590001100441,30.905249001079937,83.26768006650437
1782996756,1,,Aggregated,467.600000,0.000000,2,2,2,2,3,3,3,3,4,7,31,17309,0,2,2.032238726377395,1.4564590001100441,30.905249001079937,83.27286382806632
1782996757,1,,Aggregated,467.500000,0.000000,2,2,2,2,3,3,3,3,4,7,31,17786,0,2,2.0310730926509266,1.45589400017343,30.905249001079937,83.27769031822783
1782996758,1,,Aggregated,467.100000,0.000000,2,2,2,2,3,3,3,3,4,7,31,18263,0,2,2.0307987010830617,1.441176000298583,30.905249001079937,83.26134808081915
1782996759,1,,Aggregated,467.300000,0.000000,2,2,2,2,3,3,3,3,4,7,31,18724,0,2,2.0313466534345874,1.441176000298583,30.905249001079937,83.26297799615467
1782996760,1,,Aggregated,468.300000,0.000000,2,2,2,2,3,3,3,3,4,7,31,19193,0,2,2.0312201976720887,1.441176000298583,30.905249001079937,83.26837909654562
1782996761,1,,Aggregated,468.200000,0.000000,2,2,2,2,3,3,3,3,4,7,31,19669,0,2,2.0301808954125256,1.441176000298583,30.905249001079937,83.27474706390767
1782996762,1,,Aggregated,468.200000,0.000000,2,2,2,2,3,3,3,3,4,6,31,20148,0,2,2.029350058956232,1.441176000298583,30.905249001079937,83.2656343061346
1782996763,1,,Aggregated,467.700000,0.000000,2,2,2,2,3,3,3,3,4,6,31,20632,0,2,2.0279570689143838,1.441176000298583,30.905249001079937,83.2559131446297
