Timestamp,User Count,Type,Name,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%,Total Request Count,Total Failure Count,Total Median Response Time,Total Average Response Time,Total Min Response Time,Total Max Response Time,Total Average Content Size
1782996991,500,,Aggregated,704.777778,0.000000,670,710,730,740,750,770,1200,1700,1900,2000,2000,7741,0,670,696.1129346978371,244.65704500107677,1986.7322170011903,83.26443611936442
1782996993,500,,Aggregated,696.200000,0.000000,670,710,730,740,760,780,1200,1700,1900,2000,2000,8528,0,670,697.546891534942,244.65704500107677,1986.7322170011903,83.27532833020638
1782996994,500,,Aggregated,649.700000,0.000000,670,700,730,740,750,770,1200,1700,1900,2000,2000,9174,0,670,695.3261431883569,244.65704500107677,1986.7322170011903,83.28449967298889
1782996995,500,,Aggregated,610.900000,0.000000,670,720,740,740,760,770,1200,1700,1900,2000,2000,9922,0,670,697.4279351928008,244.65704500107677,1986.7322170011903,83.29167506551099
1782996996,500,,Aggregated,614.300000,0.000000,670,700,730,740,760,770,1200,1600,1900,1900,2000,10730,0,670,695.2260010286069,244.65704500107677,1986.7322170011903,83.30186393289841
1782996997,500,,Aggregated,619.000000,0.000000,670,720,740,750,760,770,1200,1600,1900,1900,2000,11355,0,670,697.5601519208255,244.65704500107677,1986.7322170011903,83.30902686041391
1782996998,500,,Aggregated,606.800000,0.000000,670,700,730,740,760,770,1100,1500,1900,1900,2000,12171,0,670,695.6975467209762,244.65704500107677,1986.7322170011903,83.31911921781284
1782996999,500,,Aggregated,610.200000,0.000000,670,710,740,740,760,770,850,1400,1900,1900,2000,12821,0,670,696.7057666106383,244.65704500107677,1986.7322170011903,83.32454566726464
1782997000,500,,Aggregated,616.600000,0.000000,670,700,730,740,760,770,830,1300,1900,1900,2000,13566,0,670,695.7015136517024,244.65704500107677,1986.7322170011903,83.33200648680526
1782997001,500,,Aggregated,606.700000,0.000000,680,710,740,750,760,770,820,1300,1900,1900,2000,14255,0,680,697.3594299796583,244.65704500107677,1986.7322170011903,83.33840757628901
1782997002,500,,Aggregated,615.900000,0.000000,680,710,740,740,760,770,810,1200,1900,1900,2000,14963,0,680,696.2885024822599,244.65704500107677,1986.7322170011903,83.34110806656419
1782997003,500,,Aggregated,619.600000,0.000000,680,710,740,750,760,770,800,1200,1800,1900,2000,15698,0,680,696.4839516626357,244.65704500107677,1986.7322170011903,83.34654096063193
1782997004,500,,Aggregated,686.700000,0.000000,680,710,740,750,760,770,800,1200,1800,1900,2000,16399,0,680,696.2542328974363,244.65704500107677,1986.7322170011903,83.3500213427648
1782997005,500,,Aggregated,721.000000,0.000000,680,700,740,740,760,770,790,1200,1800,1900,2000,17108,0,680,695.5266112519928,244.65704500107677,1986.7322170011903,83.35357727379004
1782997006,500,,Aggregated,712.400000,0.000000,680,710,740,740,760,770,790,1200,1800,1900,2000,17888,0,680,695.7246485445627,244.65704500107677,1986.7322170011903,83.35705500894454
1782997007,500,,Aggregated,719.300000,0.000000,680,700,740,740,760,770,790,1200,1800,1900,2000,18522,0,680,695.2162922511136,244.65704500107677,1986.7322170011903,83.35698088759314
1782997008,500,,Aggregated,714.300000,0.000000,680,710,740,740,760,770,790,1200,1800,1900,2000,19345,0,680,695.3425468921765,244.65704500107677,1986.7322170011903,83.35849056603773
1782997009,500,,Aggregated,724.900000,0.000000,680,710,740,740,760,770,780,1200,1800,1900,2000,20031,0,680,694.8706149083008,244.65704500107677,1986.7322170011903,83.35724626828416
1782997010,500,,Aggregated,716.800000,0.000000,680,710,740,740,760,770,780,1200,1800,1900,2000,20714,0,680,695.1375537936746,244.65704500107677,1986.7322170011903,83.35652215892632
1782997011,500,,Aggregated,722.700000,0.000000,680,710,740,740,760,760,780,1200,1800,1900,2000,21471,0,680,694.859722388533,244.65704500107677,1986.7322170011903,83.3543384099483
1782997012,500,,Aggregated,718.100000,0.000000,680,710,740,740,760,760,780,1200,1800,1900,2000,22185,0,680,694.8328175992875,244.65704500107677,1986.7322170011903,83.35154383592517
1782997013,500,,Aggregated,728.100000,0.000000,680,700,740,740,760,760,780,1200,1800,1900,2000,22863,0,680,694.1345632450335,244.65704500107677,1986.7322170011903,83.34995407426847
1782997014,500,,Aggregated,712.800000,0.000000,680,710,740,740,760,770,780,1100,1800,1900,2000,23643,0,680,694.9476316235753,244.65704500107677,1986.7322170011903,83.34729095292475
1782997015,500,,Aggregated,722.100000,0.000000,680,700,740,740,760,760,780,1100,1800,1900,2000,24318,0,680,694.3786654094972,244.65704500107677,1986.7322170011903,83.34538202154782
1782997016,500,,Aggregated,723.700000,0.000000,680,710,740,740,760,760,780,1100,1800,1900,2000,25023,0,680,694.7008885435822,244.65704500107677,1986.7322170011903,83.34288454621748
1782997017,500,,Aggregated,713.600000,0.000000,680,710,740,740,760,770,780,850,1800,1900,2000,25808,0,680,694.3628512971977,244.65704500107677,1986.7322170011903,83.34140576565406
1782997018,500,,Aggregated,723.200000,0.000000,680,710,740,740,760,760,780,840,1800,1900,2000,26485,0,680,694.4369643272825,244.65704500107677,1986.7322170011903,83.3396639607325
1782997019,500,,Aggregated,718.100000,0.000000,680,700,740,740,760,760,780,830,1800,1900,2000,27199,0,680,693.9538292385428,244.65704500107677,1986.7322170011903,83.33942424353836
1782997020,500,,Aggregated,712.100000,0.000000,680,710,740,740,760,770,780,830,1800,1900,2000,27955,0,680,694.8719432214294,244.65704500107677,1986.7322170011903,83.33908066535504
1782997021,500,,Aggregated,722.200000,0.000000,680,700,740,740,760,770,780,830,1800,1900,2000,28615,0,680,694.6470470125823,244.65704500107677,1986.7322170011903,83.33873842390355
1782997024,500,,Aggregated,720.000000,0.000000,680,710,740,740,760,770,780,830,1800,1900,2000,29397,0,680,695.4789544924338,244.65704500107677,1986.7322170011903,83.33870803143178
